Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,139210,-,-,-,19.42,-155.23,0,1154,-10,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,DHI,DNI,GHI,Solar Zenith Angle
2023,3,1,6,50,0,0,0,0,0,0,124.71000000000001
2023,3,1,7,0,0,0,0,0,0,0,127.06
2023,3,1,7,10,0,0,0,0,0,0,129.4
2023,3,1,7,20,0,0,0,0,0,0,131.74
2023,3,1,7,30,0,0,0,0,0,0,134.08
2023,3,1,7,40,0,0,0,0,0,0,136.41
2023,3,1,7,50,0,0,0,0,0,0,138.73
2023,3,1,8,0,0,0,0,0,0,0,141.04
2023,3,1,8,10,0,0,0,0,0,0,143.33
2023,3,1,8,20,0,0,0,0,0,0,145.61
2023,3,1,8,30,0,0,0,0,0,0,147.88
2023,3,1,8,40,0,0,0,0,0,0,150.11
2023,3,1,8,50,0,0,0,0,0,0,152.32
2023,3,1,9,0,0,0,0,0,0,0,154.49
2023,3,1,9,10,0,0,0,0,0,0,156.61
2023,3,1,9,20,0,0,0,0,0,0,158.67000000000002
2023,3,1,9,30,0,0,0,0,0,0,160.64000000000001
2023,3,1,9,40,0,0,0,0,0,0,162.5
2023,3,1,9,50,0,0,0,0,0,0,164.20000000000002
2023,3,1,10,0,0,0,0,0,0,0,165.70000000000002
2023,3,1,10,10,0,0,0,0,0,0,166.91
2023,3,1,10,20,0,0,0,0,0,0,167.76
2023,3,1,10,30,0,0,0,0,0,0,168.16
2023,3,1,10,40,0,0,0,0,0,0,168.07
2023,3,1,10,50,0,0,0,0,0,0,167.5
2023,3,1,11,0,0,0,0,0,0,0,166.52
2023,3,1,11,10,0,0,0,0,0,0,165.20000000000002
2023,3,1,11,20,0,0,0,0,0,0,163.62
2023,3,1,11,30,0,0,0,0,0,0,161.85
2023,3,1,11,40,0,0,0,0,0,0,159.95000000000002
2023,3,1,11,50,0,0,0,0,0,0,157.95000000000002
2023,3,1,12,0,0,0,0,0,0,0,155.87
2023,3,1,12,10,0,0,0,0,0,0,153.73
2023,3,1,12,20,0,0,0,0,0,0,151.54
2023,3,1,12,30,0,0,0,0,0,0,149.32
2023,3,1,12,40,0,0,0,0,0,0,147.07
2023,3,1,12,50,0,0,0,0,0,0,144.8
2023,3,1,13,0,0,0,0,0,0,0,142.52
2023,3,1,13,10,0,0,0,0,0,0,140.21
2023,3,1,13,20,0,0,0,0,0,0,137.9
2023,3,1,13,30,0,0,0,0,0,0,135.57
2023,3,1,13,40,0,0,0,0,0,0,133.24
2023,3,1,13,50,0,0,0,0,0,0,130.9
2023,3,1,14,0,0,0,0,0,0,0,128.56
2023,3,1,14,10,0,0,0,0,0,0,126.21000000000001
2023,3,1,14,20,0,0,0,0,0,0,123.86
2023,3,1,14,30,0,0,0,0,0,0,121.51
2023,3,1,14,40,0,0,0,0,0,0,119.15
2023,3,1,14,50,0,0,0,0,0,0,116.79
2023,3,1,15,0,0,0,0,0,0,0,114.43
2023,3,1,15,10,0,0,0,0,0,0,112.07000000000001
2023,3,1,15,20,0,0,0,0,0,0,109.71000000000001
2023,3,1,15,30,0,0,0,0,0,0,107.36
2023,3,1,15,40,0,0,0,0,0,0,105
2023,3,1,15,50,0,0,0,0,0,0,102.64
2023,3,1,16,0,0,0,0,0,0,0,100.29
2023,3,1,16,10,0,0,0,0,0,0,97.94
2023,3,1,16,20,0,0,0,0,0,0,95.59
2023,3,1,16,30,0,0,0,0,0,0,93.25
2023,3,1,16,40,0,0,0,0,0,0,90.91
2023,3,1,16,50,15,57,17,8,0,8,88.29
2023,3,1,17,0,28,172,39,15,0,15,86.07000000000001
2023,3,1,17,10,39,284,69,22,0,22,83.8
2023,3,1,17,20,48,379,104,48,379,104,81.51
2023,3,1,17,30,56,458,142,56,458,142,79.21000000000001
2023,3,1,17,40,65,508,180,44,0,44,76.92
2023,3,1,17,50,71,563,220,142,23,148,74.64
2023,3,1,18,0,77,610,262,119,4,120,72.36
2023,3,1,18,10,81,651,303,150,8,153,70.09
2023,3,1,18,20,86,683,343,79,0,79,67.83
2023,3,1,18,30,90,713,384,93,0,93,65.58
2023,3,1,18,40,99,719,422,167,2,168,63.35
2023,3,1,18,50,103,743,462,202,7,206,61.14
2023,3,1,19,0,106,765,501,266,38,286,58.94
2023,3,1,19,10,109,784,539,243,11,249,56.77
2023,3,1,19,20,112,801,576,181,1,182,54.61
2023,3,1,19,30,114,816,611,185,0,186,52.480000000000004
2023,3,1,19,40,116,831,646,219,10,226,50.39
2023,3,1,19,50,119,843,679,124,0,125,48.32
2023,3,1,20,0,121,854,711,260,1,261,46.300000000000004
2023,3,1,20,10,122,864,741,294,3,296,44.32
2023,3,1,20,20,124,873,769,316,4,319,42.38
2023,3,1,20,30,126,881,796,113,0,113,40.51
2023,3,1,20,40,150,847,811,381,21,398,38.7
2023,3,1,20,50,151,854,833,326,2,328,36.97
2023,3,1,21,0,153,860,854,465,131,571,35.32
2023,3,1,21,10,154,866,873,377,42,412,33.77
2023,3,1,21,20,155,870,890,68,0,68,32.33
2023,3,1,21,30,156,874,905,347,26,370,31.03
2023,3,1,21,40,161,870,916,123,0,123,29.87
2023,3,1,21,50,162,871,924,392,24,413,28.87
2023,3,1,22,0,162,873,933,262,3,264,28.05
2023,3,1,22,10,162,875,939,299,4,302,27.43
2023,3,1,22,20,163,876,943,373,11,383,27.03
2023,3,1,22,30,163,877,945,472,141,598,26.84
2023,3,1,22,40,166,871,943,377,32,406,26.88
2023,3,1,22,50,166,871,941,433,179,593,27.14
2023,3,1,23,0,166,869,936,126,0,126,27.62
2023,3,1,23,10,165,868,929,199,0,199,28.310000000000002
2023,3,1,23,20,165,865,920,347,13,358,29.19
2023,3,1,23,30,164,862,908,388,83,459,30.240000000000002
2023,3,1,23,40,148,883,901,317,1,318,31.45
2023,3,1,23,50,147,879,885,172,0,172,32.81
2023,3,2,0,0,146,871,866,386,69,442,34.28
2023,3,2,0,10,145,866,846,319,18,334,35.87
2023,3,2,0,20,143,860,825,87,0,87,37.550000000000004
2023,3,2,0,30,142,852,801,292,1,293,39.31
2023,3,2,0,40,135,853,778,387,56,429,41.14
2023,3,2,0,50,134,845,751,318,286,527,43.03
2023,3,2,1,0,132,835,722,358,46,391,44.980000000000004
2023,3,2,1,10,130,824,692,102,0,102,46.980000000000004
2023,3,2,1,20,127,812,660,329,40,355,49.02
2023,3,2,1,30,125,799,627,312,35,334,51.1
2023,3,2,1,40,127,772,590,28,0,28,53.2
2023,3,2,1,50,124,756,554,127,0,127,55.34
2023,3,2,2,0,121,737,517,24,0,24,57.5
2023,3,2,2,10,117,716,479,114,2,115,59.68
2023,3,2,2,20,113,692,440,34,0,34,61.89
2023,3,2,2,30,109,666,400,162,2,163,64.11
2023,3,2,2,40,101,648,361,15,0,15,66.34
2023,3,2,2,50,97,614,321,63,0,63,68.59
2023,3,2,3,0,91,575,280,126,3,127,70.86
2023,3,2,3,10,85,531,239,9,0,9,73.13
2023,3,2,3,20,78,479,199,29,0,29,75.41
2023,3,2,3,30,71,419,160,6,0,6,77.7
2023,3,2,3,40,60,364,123,19,0,19,79.99
2023,3,2,3,50,50,280,88,10,0,10,82.28
2023,3,2,4,0,38,184,56,6,0,6,84.56
2023,3,2,4,10,24,83,29,12,0,12,86.82000000000001
2023,3,2,4,20,0,0,0,0,0,0,89
2023,3,2,4,30,0,0,0,0,0,0,91.7
2023,3,2,4,40,0,0,0,0,0,0,94.04
2023,3,2,4,50,0,0,0,0,0,0,96.38
2023,3,2,5,0,0,0,0,0,0,0,98.73
2023,3,2,5,10,0,0,0,0,0,0,101.08
2023,3,2,5,20,0,0,0,0,0,0,103.43
2023,3,2,5,30,0,0,0,0,0,0,105.79
2023,3,2,5,40,0,0,0,0,0,0,108.14
2023,3,2,5,50,0,0,0,0,0,0,110.5
2023,3,2,6,0,0,0,0,0,0,0,112.86
2023,3,2,6,10,0,0,0,0,0,0,115.21000000000001
2023,3,2,6,20,0,0,0,0,0,0,117.57000000000001
2023,3,2,6,30,0,0,0,0,0,0,119.93
2023,3,2,6,40,0,0,0,0,0,0,122.28
2023,3,2,6,50,0,0,0,0,0,0,124.63000000000001
2023,3,2,7,0,0,0,0,0,0,0,126.98
2023,3,2,7,10,0,0,0,0,0,0,129.32
2023,3,2,7,20,0,0,0,0,0,0,131.66
2023,3,2,7,30,0,0,0,0,0,0,133.99
2023,3,2,7,40,0,0,0,0,0,0,136.32
2023,3,2,7,50,0,0,0,0,0,0,138.63
2023,3,2,8,0,0,0,0,0,0,0,140.94
2023,3,2,8,10,0,0,0,0,0,0,143.23
2023,3,2,8,20,0,0,0,0,0,0,145.51
2023,3,2,8,30,0,0,0,0,0,0,147.76
2023,3,2,8,40,0,0,0,0,0,0,149.99
2023,3,2,8,50,0,0,0,0,0,0,152.18
2023,3,2,9,0,0,0,0,0,0,0,154.34
2023,3,2,9,10,0,0,0,0,0,0,156.45000000000002
2023,3,2,9,20,0,0,0,0,0,0,158.49
2023,3,2,9,30,0,0,0,0,0,0,160.44
2023,3,2,9,40,0,0,0,0,0,0,162.27
2023,3,2,9,50,0,0,0,0,0,0,163.94
2023,3,2,10,0,0,0,0,0,0,0,165.4
2023,3,2,10,10,0,0,0,0,0,0,166.58
2023,3,2,10,20,0,0,0,0,0,0,167.4
2023,3,2,10,30,0,0,0,0,0,0,167.78
2023,3,2,10,40,0,0,0,0,0,0,167.69
2023,3,2,10,50,0,0,0,0,0,0,167.13
2023,3,2,11,0,0,0,0,0,0,0,166.16
2023,3,2,11,10,0,0,0,0,0,0,164.86
2023,3,2,11,20,0,0,0,0,0,0,163.3
2023,3,2,11,30,0,0,0,0,0,0,161.56
2023,3,2,11,40,0,0,0,0,0,0,159.68
2023,3,2,11,50,0,0,0,0,0,0,157.69
2023,3,2,12,0,0,0,0,0,0,0,155.62
2023,3,2,12,10,0,0,0,0,0,0,153.5
2023,3,2,12,20,0,0,0,0,0,0,151.32
2023,3,2,12,30,0,0,0,0,0,0,149.11
2023,3,2,12,40,0,0,0,0,0,0,146.87
2023,3,2,12,50,0,0,0,0,0,0,144.61
2023,3,2,13,0,0,0,0,0,0,0,142.32
2023,3,2,13,10,0,0,0,0,0,0,140.03
2023,3,2,13,20,0,0,0,0,0,0,137.72
2023,3,2,13,30,0,0,0,0,0,0,135.4
2023,3,2,13,40,0,0,0,0,0,0,133.07
2023,3,2,13,50,0,0,0,0,0,0,130.73
2023,3,2,14,0,0,0,0,0,0,0,128.39000000000001
2023,3,2,14,10,0,0,0,0,0,0,126.04
2023,3,2,14,20,0,0,0,0,0,0,123.69
2023,3,2,14,30,0,0,0,0,0,0,121.34
2023,3,2,14,40,0,0,0,0,0,0,118.98
2023,3,2,14,50,0,0,0,0,0,0,116.63
2023,3,2,15,0,0,0,0,0,0,0,114.27
2023,3,2,15,10,0,0,0,0,0,0,111.91
2023,3,2,15,20,0,0,0,0,0,0,109.55
2023,3,2,15,30,0,0,0,0,0,0,107.19
2023,3,2,15,40,0,0,0,0,0,0,104.83
2023,3,2,15,50,0,0,0,0,0,0,102.48
2023,3,2,16,0,0,0,0,0,0,0,100.12
2023,3,2,16,10,0,0,0,0,0,0,97.77
2023,3,2,16,20,0,0,0,0,0,0,95.42
2023,3,2,16,30,0,0,0,0,0,0,93.08
2023,3,2,16,40,0,0,0,0,0,0,90.2
2023,3,2,16,50,16,38,17,7,0,7,88.12
2023,3,2,17,0,30,133,39,16,0,16,85.9
2023,3,2,17,10,42,236,69,23,0,23,83.62
2023,3,2,17,20,53,327,102,49,2,49,81.33
2023,3,2,17,30,62,404,139,82,10,84,79.03
2023,3,2,17,40,67,489,179,81,6,82,76.73
2023,3,2,17,50,73,544,219,95,8,97,74.44
2023,3,2,18,0,79,590,260,117,12,120,72.16
2023,3,2,18,10,84,630,301,8,0,8,69.89
2023,3,2,18,20,88,663,341,24,0,24,67.63
2023,3,2,18,30,93,693,381,60,0,60,65.38
2023,3,2,18,40,95,723,422,77,1,78,63.14
2023,3,2,18,50,99,746,461,139,5,142,60.92
2023,3,2,19,0,102,767,500,209,29,224,58.72
2023,3,2,19,10,105,786,538,193,24,206,56.54
2023,3,2,19,20,107,800,573,209,23,222,54.38
2023,3,2,19,30,110,815,609,277,134,359,52.24
2023,3,2,19,40,117,815,640,286,150,383,50.14
2023,3,2,19,50,120,828,673,305,116,382,48.07
2023,3,2,20,0,122,839,704,312,74,364,46.03
2023,3,2,20,10,123,849,734,176,4,179,44.04
2023,3,2,20,20,125,858,762,333,308,562,42.1
2023,3,2,20,30,127,866,788,341,175,475,40.22
2023,3,2,20,40,142,846,805,366,221,540,38.4
2023,3,2,20,50,143,853,827,386,204,550,36.65
2023,3,2,21,0,145,859,848,384,59,432,34.99
2023,3,2,21,10,146,864,867,331,15,344,33.43
2023,3,2,21,20,147,869,883,276,4,279,31.990000000000002
2023,3,2,21,30,148,873,898,335,11,345,30.67
2023,3,2,21,40,147,878,911,418,61,471,29.5
2023,3,2,21,50,148,880,922,438,83,510,28.490000000000002
2023,3,2,22,0,148,883,930,445,79,515,27.67
2023,3,2,22,10,149,884,936,474,97,560,27.05
2023,3,2,22,20,149,885,940,467,82,541,26.64
2023,3,2,22,30,149,886,942,465,71,528,26.46
2023,3,2,22,40,156,875,939,470,117,574,26.5
2023,3,2,22,50,156,874,936,448,212,637,26.77
2023,3,2,23,0,155,873,931,401,253,626,27.26
2023,3,2,23,10,155,871,924,420,57,471,27.96
2023,3,2,23,20,154,869,915,366,19,383,28.86
2023,3,2,23,30,154,866,904,410,246,623,29.93
2023,3,2,23,40,190,801,876,402,186,561,31.16
2023,3,2,23,50,189,796,860,289,11,299,32.52
2023,3,3,0,0,188,791,843,357,388,679,34.02
2023,3,3,0,10,186,784,824,333,462,709,35.61
2023,3,3,0,20,184,777,802,359,155,482,37.31
2023,3,3,0,30,182,769,779,461,171,594,39.08
2023,3,3,0,40,170,778,758,368,26,388,40.93
2023,3,3,0,50,168,768,731,327,7,333,42.83
2023,3,3,1,0,165,757,703,303,4,306,44.79
2023,3,3,1,10,163,745,673,372,73,422,46.800000000000004
2023,3,3,1,20,160,733,643,263,2,265,48.85
2023,3,3,1,30,157,718,610,214,1,215,50.93
2023,3,3,1,40,133,750,584,251,423,506,53.050000000000004
2023,3,3,1,50,130,733,548,262,160,353,55.19
2023,3,3,2,0,126,714,511,234,375,436,57.36
2023,3,3,2,10,123,692,474,231,321,394,59.550000000000004
2023,3,3,2,20,119,668,435,224,222,329,61.76
2023,3,3,2,30,114,641,395,185,46,205,63.99
2023,3,3,2,40,100,645,360,191,285,306,66.23
2023,3,3,2,50,95,612,320,166,322,285,68.48
2023,3,3,3,0,90,574,279,152,343,265,70.75
2023,3,3,3,10,84,530,239,155,23,162,73.03
2023,3,3,3,20,77,479,199,4,0,4,75.31
2023,3,3,3,30,70,419,160,3,0,3,77.60000000000001
2023,3,3,3,40,58,376,124,3,0,3,79.9
2023,3,3,3,50,49,294,89,16,0,16,82.19
2023,3,3,4,0,37,197,56,15,0,15,84.48
2023,3,3,4,10,24,93,30,18,0,18,86.75
2023,3,3,4,20,10,13,11,3,0,3,88.93
2023,3,3,4,30,0,0,0,0,0,0,91.62
2023,3,3,4,40,0,0,0,0,0,0,93.96000000000001
2023,3,3,4,50,0,0,0,0,0,0,96.31
2023,3,3,5,0,0,0,0,0,0,0,98.66
2023,3,3,5,10,0,0,0,0,0,0,101.01
2023,3,3,5,20,0,0,0,0,0,0,103.36
2023,3,3,5,30,0,0,0,0,0,0,105.72
2023,3,3,5,40,0,0,0,0,0,0,108.07000000000001
2023,3,3,5,50,0,0,0,0,0,0,110.43
2023,3,3,6,0,0,0,0,0,0,0,112.79
2023,3,3,6,10,0,0,0,0,0,0,115.14
2023,3,3,6,20,0,0,0,0,0,0,117.5
2023,3,3,6,30,0,0,0,0,0,0,119.85000000000001
2023,3,3,6,40,0,0,0,0,0,0,122.21000000000001
2023,3,3,6,50,0,0,0,0,0,0,124.56
2023,3,3,7,0,0,0,0,0,0,0,126.9
2023,3,3,7,10,0,0,0,0,0,0,129.24
2023,3,3,7,20,0,0,0,0,0,0,131.58
2023,3,3,7,30,0,0,0,0,0,0,133.91
2023,3,3,7,40,0,0,0,0,0,0,136.23
2023,3,3,7,50,0,0,0,0,0,0,138.54
2023,3,3,8,0,0,0,0,0,0,0,140.84
2023,3,3,8,10,0,0,0,0,0,0,143.13
2023,3,3,8,20,0,0,0,0,0,0,145.39000000000001
2023,3,3,8,30,0,0,0,0,0,0,147.64000000000001
2023,3,3,8,40,0,0,0,0,0,0,149.86
2023,3,3,8,50,0,0,0,0,0,0,152.05
2023,3,3,9,0,0,0,0,0,0,0,154.19
2023,3,3,9,10,0,0,0,0,0,0,156.28
2023,3,3,9,20,0,0,0,0,0,0,158.3
2023,3,3,9,30,0,0,0,0,0,0,160.23
2023,3,3,9,40,0,0,0,0,0,0,162.03
2023,3,3,9,50,0,0,0,0,0,0,163.68
2023,3,3,10,0,0,0,0,0,0,0,165.11
2023,3,3,10,10,0,0,0,0,0,0,166.25
2023,3,3,10,20,0,0,0,0,0,0,167.04
2023,3,3,10,30,0,0,0,0,0,0,167.4
2023,3,3,10,40,0,0,0,0,0,0,167.3
2023,3,3,10,50,0,0,0,0,0,0,166.75
2023,3,3,11,0,0,0,0,0,0,0,165.79
2023,3,3,11,10,0,0,0,0,0,0,164.51
2023,3,3,11,20,0,0,0,0,0,0,162.98
2023,3,3,11,30,0,0,0,0,0,0,161.26
2023,3,3,11,40,0,0,0,0,0,0,159.4
2023,3,3,11,50,0,0,0,0,0,0,157.43
2023,3,3,12,0,0,0,0,0,0,0,155.37
2023,3,3,12,10,0,0,0,0,0,0,153.26
2023,3,3,12,20,0,0,0,0,0,0,151.1
2023,3,3,12,30,0,0,0,0,0,0,148.89000000000001
2023,3,3,12,40,0,0,0,0,0,0,146.66
2023,3,3,12,50,0,0,0,0,0,0,144.41
2023,3,3,13,0,0,0,0,0,0,0,142.13
2023,3,3,13,10,0,0,0,0,0,0,139.84
2023,3,3,13,20,0,0,0,0,0,0,137.53
2023,3,3,13,30,0,0,0,0,0,0,135.21
2023,3,3,13,40,0,0,0,0,0,0,132.89000000000001
2023,3,3,13,50,0,0,0,0,0,0,130.55
2023,3,3,14,0,0,0,0,0,0,0,128.21
2023,3,3,14,10,0,0,0,0,0,0,125.87
2023,3,3,14,20,0,0,0,0,0,0,123.52
2023,3,3,14,30,0,0,0,0,0,0,121.17
2023,3,3,14,40,0,0,0,0,0,0,118.81
2023,3,3,14,50,0,0,0,0,0,0,116.46000000000001
2023,3,3,15,0,0,0,0,0,0,0,114.10000000000001
2023,3,3,15,10,0,0,0,0,0,0,111.74000000000001
2023,3,3,15,20,0,0,0,0,0,0,109.38
2023,3,3,15,30,0,0,0,0,0,0,107.02
2023,3,3,15,40,0,0,0,0,0,0,104.67
2023,3,3,15,50,0,0,0,0,0,0,102.31
2023,3,3,16,0,0,0,0,0,0,0,99.95
2023,3,3,16,10,0,0,0,0,0,0,97.60000000000001
2023,3,3,16,20,0,0,0,0,0,0,95.25
2023,3,3,16,30,0,0,0,0,0,0,92.9
2023,3,3,16,40,0,0,0,0,0,0,90.05
2023,3,3,16,50,17,46,18,5,0,5,87.96000000000001
2023,3,3,17,0,30,144,41,12,0,12,85.72
2023,3,3,17,10,43,246,71,24,0,24,83.44
2023,3,3,17,20,53,334,104,69,11,70,81.14
2023,3,3,17,30,62,410,141,102,76,117,78.84
2023,3,3,17,40,70,471,179,122,113,148,76.54
2023,3,3,17,50,76,525,219,139,124,173,74.25
2023,3,3,18,0,82,572,259,122,15,127,71.97
2023,3,3,18,10,88,612,300,158,27,167,69.69
2023,3,3,18,20,92,647,341,127,8,130,67.42
2023,3,3,18,30,97,677,381,136,7,139,65.17
2023,3,3,18,40,103,695,419,99,1,100,62.93
2023,3,3,18,50,107,719,459,139,4,141,60.7
2023,3,3,19,0,110,740,497,183,11,188,58.5
2023,3,3,19,10,113,759,535,106,1,107,56.31
2023,3,3,19,20,116,776,571,108,1,109,54.14
2023,3,3,19,30,119,792,607,144,2,146,52
2023,3,3,19,40,121,806,641,156,2,158,49.89
2023,3,3,19,50,123,817,672,181,3,183,47.81
2023,3,3,20,0,125,828,703,204,4,206,45.77
2023,3,3,20,10,127,838,732,185,2,187,43.77
2023,3,3,20,20,129,847,760,169,1,170,41.82
2023,3,3,20,30,131,855,786,203,2,204,39.93
2023,3,3,20,40,126,873,813,204,2,205,38.1
2023,3,3,20,50,128,879,836,234,4,237,36.34
2023,3,3,21,0,129,885,857,315,14,326,34.67
2023,3,3,21,10,130,890,875,353,24,373,33.1
2023,3,3,21,20,131,894,892,393,35,423,31.64
2023,3,3,21,30,131,898,907,382,28,406,30.310000000000002
2023,3,3,21,40,130,905,920,357,15,371,29.13
2023,3,3,21,50,130,907,931,369,16,383,28.12
2023,3,3,22,0,131,909,939,383,17,398,27.29
2023,3,3,22,10,131,911,945,366,10,375,26.66
2023,3,3,22,20,131,912,949,361,8,369,26.25
2023,3,3,22,30,131,912,951,306,3,309,26.07
2023,3,3,22,40,133,909,949,278,2,280,26.12
2023,3,3,22,50,133,909,947,265,2,267,26.400000000000002
2023,3,3,23,0,133,908,942,288,3,291,26.900000000000002
2023,3,3,23,10,132,906,935,276,3,278,27.62
2023,3,3,23,20,132,904,926,243,2,245,28.53
2023,3,3,23,30,131,901,914,266,4,269,29.61
2023,3,3,23,40,130,899,901,269,4,273,30.86
2023,3,3,23,50,129,895,886,307,9,314,32.24
2023,3,4,0,0,128,891,869,275,6,280,33.75
2023,3,4,0,10,127,885,849,241,4,244,35.36
2023,3,4,0,20,126,879,828,237,4,240,37.07
2023,3,4,0,30,125,873,805,136,1,136,38.86
2023,3,4,0,40,119,874,781,136,1,137,40.72
2023,3,4,0,50,117,866,754,110,0,110,42.64
2023,3,4,1,0,116,857,726,164,1,165,44.61
2023,3,4,1,10,114,847,695,141,1,141,46.63
2023,3,4,1,20,112,836,664,156,1,157,48.68
2023,3,4,1,30,110,823,630,132,1,133,50.78
2023,3,4,1,40,105,815,597,169,4,171,52.9
2023,3,4,1,50,103,800,561,190,11,196,55.050000000000004
2023,3,4,2,0,100,783,524,157,5,159,57.230000000000004
2023,3,4,2,10,98,764,486,111,1,111,59.42
2023,3,4,2,20,94,742,447,130,4,132,61.64
2023,3,4,2,30,91,718,407,122,4,123,63.870000000000005
2023,3,4,2,40,87,693,367,137,9,141,66.12
2023,3,4,2,50,83,662,327,138,12,142,68.38
2023,3,4,3,0,78,626,286,134,19,140,70.65
2023,3,4,3,10,73,585,245,128,28,137,72.93
2023,3,4,3,20,68,537,205,120,35,129,75.22
2023,3,4,3,30,62,480,165,111,58,123,77.51
2023,3,4,3,40,55,406,127,91,78,104,79.81
2023,3,4,3,50,46,324,91,38,2,39,82.11
2023,3,4,4,0,36,228,58,29,1,29,84.4
2023,3,4,4,10,24,120,31,17,0,17,86.67
2023,3,4,4,20,11,25,12,4,0,4,88.86
2023,3,4,4,30,0,0,0,0,0,0,91.54
2023,3,4,4,40,0,0,0,0,0,0,93.88
2023,3,4,4,50,0,0,0,0,0,0,96.23
2023,3,4,5,0,0,0,0,0,0,0,98.58
2023,3,4,5,10,0,0,0,0,0,0,100.93
2023,3,4,5,20,0,0,0,0,0,0,103.29
2023,3,4,5,30,0,0,0,0,0,0,105.65
2023,3,4,5,40,0,0,0,0,0,0,108
2023,3,4,5,50,0,0,0,0,0,0,110.36
2023,3,4,6,0,0,0,0,0,0,0,112.72
2023,3,4,6,10,0,0,0,0,0,0,115.07000000000001
2023,3,4,6,20,0,0,0,0,0,0,117.43
2023,3,4,6,30,0,0,0,0,0,0,119.78
2023,3,4,6,40,0,0,0,0,0,0,122.13
2023,3,4,6,50,0,0,0,0,0,0,124.48
2023,3,4,7,0,0,0,0,0,0,0,126.83
2023,3,4,7,10,0,0,0,0,0,0,129.16
2023,3,4,7,20,0,0,0,0,0,0,131.5
2023,3,4,7,30,0,0,0,0,0,0,133.82
2023,3,4,7,40,0,0,0,0,0,0,136.14000000000001
2023,3,4,7,50,0,0,0,0,0,0,138.45000000000002
2023,3,4,8,0,0,0,0,0,0,0,140.74
2023,3,4,8,10,0,0,0,0,0,0,143.02
2023,3,4,8,20,0,0,0,0,0,0,145.28
2023,3,4,8,30,0,0,0,0,0,0,147.52
2023,3,4,8,40,0,0,0,0,0,0,149.73
2023,3,4,8,50,0,0,0,0,0,0,151.9
2023,3,4,9,0,0,0,0,0,0,0,154.03
2023,3,4,9,10,0,0,0,0,0,0,156.1
2023,3,4,9,20,0,0,0,0,0,0,158.11
2023,3,4,9,30,0,0,0,0,0,0,160.01
2023,3,4,9,40,0,0,0,0,0,0,161.79
2023,3,4,9,50,0,0,0,0,0,0,163.41
2023,3,4,10,0,0,0,0,0,0,0,164.81
2023,3,4,10,10,0,0,0,0,0,0,165.92000000000002
2023,3,4,10,20,0,0,0,0,0,0,166.68
2023,3,4,10,30,0,0,0,0,0,0,167.02
2023,3,4,10,40,0,0,0,0,0,0,166.91
2023,3,4,10,50,0,0,0,0,0,0,166.36
2023,3,4,11,0,0,0,0,0,0,0,165.43
2023,3,4,11,10,0,0,0,0,0,0,164.17000000000002
2023,3,4,11,20,0,0,0,0,0,0,162.66
2023,3,4,11,30,0,0,0,0,0,0,160.96
2023,3,4,11,40,0,0,0,0,0,0,159.11
2023,3,4,11,50,0,0,0,0,0,0,157.16
2023,3,4,12,0,0,0,0,0,0,0,155.12
2023,3,4,12,10,0,0,0,0,0,0,153.02
2023,3,4,12,20,0,0,0,0,0,0,150.86
2023,3,4,12,30,0,0,0,0,0,0,148.67000000000002
2023,3,4,12,40,0,0,0,0,0,0,146.45000000000002
2023,3,4,12,50,0,0,0,0,0,0,144.20000000000002
2023,3,4,13,0,0,0,0,0,0,0,141.93
2023,3,4,13,10,0,0,0,0,0,0,139.64000000000001
2023,3,4,13,20,0,0,0,0,0,0,137.34
2023,3,4,13,30,0,0,0,0,0,0,135.03
2023,3,4,13,40,0,0,0,0,0,0,132.7
2023,3,4,13,50,0,0,0,0,0,0,130.37
2023,3,4,14,0,0,0,0,0,0,0,128.04
2023,3,4,14,10,0,0,0,0,0,0,125.69
2023,3,4,14,20,0,0,0,0,0,0,123.35000000000001
2023,3,4,14,30,0,0,0,0,0,0,120.99000000000001
2023,3,4,14,40,0,0,0,0,0,0,118.64
2023,3,4,14,50,0,0,0,0,0,0,116.28
2023,3,4,15,0,0,0,0,0,0,0,113.93
2023,3,4,15,10,0,0,0,0,0,0,111.57000000000001
2023,3,4,15,20,0,0,0,0,0,0,109.21000000000001
2023,3,4,15,30,0,0,0,0,0,0,106.85000000000001
